K = 1000, s = 0.7000, mig = 0.5000, MAXTIME = 10000.00, NREPS = 1
00000.000, 0, 0, 0, 0, 0, 1000, 1000, 1000, 1000, 1000
00000.050, 0, 0, 0, 0, 250, 750, 1000, 1000, 1000, 1000
00000.550, 1, 10, 32, 110, 339, 680, 923, 995, 1000, 1000
00001.050, 2, 6, 26, 110, 340, 679, 925, 997, 1000, 1000
00001.550, 1, 5, 26, 109, 345, 699, 938, 997, 1000, 1000
00002.050, 1, 6, 28, 98, 303, 648, 916, 997, 1000, 1000
00002.550, 1, 4, 27, 102, 301, 625, 892, 990, 1000, 1000
00003.050, 1, 6, 26, 89, 276, 598, 877, 986, 1000, 1000
00003.550, 1, 5, 19, 78, 264, 583, 868, 987, 1000, 1000
00004.050, 1, 4, 21, 87, 289, 622, 896, 992, 999, 1000
00004.550, 3, 3, 16, 66, 242, 573, 872, 988, 1000, 1000
00005.050, 0, 4, 18, 67, 226, 528, 836, 978, 1000, 1000
00005.550, 1, 3, 13, 61, 206, 492, 806, 969, 999, 1000
00006.050, 0, 2, 10, 42, 166, 452, 787, 967, 999, 1000
00006.550, 0, 1, 10, 41, 146, 409, 742, 947, 998, 1000
00007.050, 0, 0, 6, 33, 124, 365, 706, 936, 997, 1000
00007.550, 0, 2, 9, 37, 131, 372, 705, 933, 997, 1000
00008.050, 1, 2, 8, 35, 131, 382, 725, 945, 998, 1000
00008.550, 0, 0, 5, 26, 107, 330, 664, 912, 993, 1000
00009.050, 0, 2, 7, 25, 94, 291, 617, 889, 989, 1000
00009.550, 0, 1, 2, 18, 80, 265, 582, 866, 985, 1000
00010.050, 0, 0, 5, 18, 75, 253, 572, 857, 980, 1000
00010.550, 0, 0, 5, 18, 76, 253, 559, 854, 983, 1000
00011.050, 0, 0, 2, 14, 73, 248, 565, 859, 984, 1000
00011.550, 0, 2, 6, 18, 64, 215, 519, 830, 976, 999
00012.050, 0, 0, 2, 15, 64, 201, 481, 801, 970, 999
00012.550, 0, 1, 4, 10, 47, 183, 478, 799, 967, 999
00013.050, 0, 0, 1, 11, 53, 192, 489, 806, 969, 999
00013.550, 1, 0, 3, 12, 48, 185, 476, 791, 961, 998
00014.050, 0, 0, 4, 18, 60, 188, 467, 793, 969, 999
00014.550, 0, 0, 2, 12, 54, 198, 499, 815, 970, 999
00015.050, 0, 0, 2, 12, 46, 177, 476, 802, 966, 999
00015.550, 0, 0, 3, 14, 51, 176, 451, 779, 962, 999
00016.050, 0, 2, 2, 12, 53, 181, 457, 781, 961, 999
00016.550, 0, 0, 1, 10, 50, 177, 458, 790, 966, 999
00017.050, 0, 1, 2, 9, 45, 159, 415, 748, 950, 997
00017.550, 1, 2, 4, 13, 41, 143, 401, 736, 946, 997
00018.050, 0, 0, 0, 8, 39, 141, 398, 734, 941, 994
00018.550, 0, 1, 4, 10, 39, 149, 418, 757, 955, 999
00019.050, 0, 0, 2, 9, 42, 147, 395, 720, 935, 996
00019.550, 0, 0, 2, 9, 32, 114, 342, 681, 920, 993
00020.050, 1, 1, 2, 7, 24, 99, 318, 647, 905, 993
00020.550, 0, 0, 0, 3, 18, 81, 267, 587, 871, 986
00021.050, 0, 0, 1, 3, 13, 60, 218, 528, 839, 981
00021.550, 0, 1, 0, 2, 10, 51, 204, 512, 824, 971
00022.050, 0, 0, 1, 6, 15, 53, 183, 473, 805, 971
00022.550, 0, 0, 0, 2, 10, 45, 170, 450, 775, 954
00023.050, 0, 0, 0, 2, 12, 45, 162, 432, 765, 958
00023.550, 0, 0, 1, 2, 7, 25, 128, 394, 739, 945
00024.050, 0, 0, 1, 1, 9, 40, 133, 380, 718, 933
00024.550, 0, 0, 1, 2, 9, 37, 136, 384, 718, 933
00025.050, 0, 0, 0, 0, 9, 32, 119, 343, 658, 897
00025.550, 0, 0, 0, 0, 9, 32, 103, 314, 654, 903
00026.050, 0, 0, 0, 2, 5, 23, 103, 311, 632, 888
00026.550, 0, 0, 0, 2, 5, 23, 97, 306, 628, 870
00027.050, 0, 0, 0, 2, 5, 15, 63, 234, 544, 813
00027.550, 0, 0, 0, 1, 1, 12, 44, 144, 335, 509
00028.050, 0, 0, 0, 0, 0, 2, 4, 5, 8, 12
00028.300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
