K = 10, s = 0.5220, mig = 0.5000, MAXTIME = 10000.00, NREPS = 1
00000.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
00000.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 11, 10, 9, 11, 10, 9, 11, 11, 9, 10, 10, 10, 10, 9, 11, 11, 9, 10, 11, 10, 10, 10, 9, 10, 11, 10, 9, 10, 10, 10, 11, 10, 9, 10, 10, 10, 11, 9, 9, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10
00000.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 9, 10, 9, 10, 11, 10, 9, 9, 11, 10, 9, 11, 11, 10, 9, 10, 11, 8, 10, 11, 9, 9, 9, 9, 10, 10, 10, 9, 9, 9, 10, 11, 10, 10, 10, 10, 11, 10, 9, 9, 10, 9, 11, 10, 8, 11, 10, 9, 9, 11, 11, 9
00001.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6, 9, 11, 11, 9, 10, 10, 9, 9, 10, 9, 10, 11, 9, 10, 10, 9, 11, 11, 9, 10, 11, 9, 8, 10, 11, 11, 9, 9, 11, 11, 10, 9, 9, 11, 10, 10, 9, 10, 10, 10, 10, 9, 10, 11, 10, 9, 10, 10, 10, 11, 10, 10, 10
00001.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7, 9, 9, 11, 10, 10, 11, 10, 9, 9, 11, 11, 10, 10, 10, 10, 10, 10, 9, 9, 10, 10, 11, 9, 9, 11, 9, 10, 10, 10, 11, 9, 10, 10, 10, 11, 10, 9, 9, 10, 10, 11, 11, 9, 10, 10, 9, 11, 10, 10, 11, 9, 9, 10, 10, 10, 10
00002.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 9, 10, 9, 9, 10, 10, 10, 9, 10, 11, 10, 9, 8, 11, 11, 10, 9, 10, 9, 10, 9, 9, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 11, 9, 9, 11, 11, 9, 9, 11, 10, 10, 10, 10, 11, 10, 9, 9, 10, 10, 10, 9, 11, 11, 10, 9
00002.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 8, 10, 11, 9, 9, 10, 9, 10, 10, 10, 10, 11, 11, 9, 10, 10, 10, 11, 9, 9, 10, 10, 11, 11, 9, 10, 10, 10, 9, 10, 11, 10, 8, 9, 10, 10, 9, 11, 11, 10, 10, 10, 10, 9, 9, 9, 10, 9, 10, 10, 11, 10, 9, 11, 11, 9, 9, 10, 10, 10, 10
00003.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 7, 10, 9, 9, 11, 11, 9, 9, 10, 10, 10, 11, 10, 10, 11, 10, 9, 10, 9, 10, 10, 10, 11, 10, 10, 9, 9, 11, 10, 10, 9, 9, 11, 9, 10, 10, 10, 10, 9, 10, 11, 10, 9, 9, 10, 11, 10, 10, 9, 10, 11, 10, 10, 9, 9, 10, 10, 9, 10, 11, 11, 9, 10, 11, 9
00003.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 9, 8, 10, 10, 9, 10, 10, 11, 11, 9, 9, 9, 9, 10, 10, 9, 9, 11, 10, 10, 11, 10, 9, 9, 10, 11, 10, 9, 9, 10, 10, 11, 11, 10, 10, 9, 9, 11, 10, 10, 10, 9, 8, 9, 10, 11, 10, 9, 11, 10, 8, 11, 11, 9, 10, 11, 10, 9, 9, 10, 10, 10, 11, 9, 9, 11
00004.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 8, 9, 10, 10, 9, 11, 11, 9, 10, 11, 9, 9, 11, 11, 9, 10, 10, 10, 10, 10, 11, 10, 10, 9, 9, 11, 11, 9, 10, 9, 10, 11, 9, 9, 11, 11, 10, 9, 10, 10, 10, 11, 9, 9, 11, 11, 9, 10, 11, 9, 9, 11, 11, 9, 9, 11, 11, 10, 10, 9, 10, 9, 9, 10, 11, 9, 9, 11
00004.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7, 9, 11, 9, 10, 11, 9, 10, 10, 9, 11, 10, 9, 9, 9, 10, 10, 10, 10, 9, 10, 10, 9, 10, 10, 10, 10, 9, 10, 10, 9, 10, 9, 9, 11, 11, 10, 10, 9, 9, 10, 10, 10, 11, 9, 9, 10, 10, 10, 10, 11, 9, 9, 10, 10, 10, 9, 9, 10, 9, 10, 11, 9, 9, 10, 10, 11, 11, 8, 9, 11
00005.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 5, 9, 9, 10, 11, 10, 9, 11, 10, 9, 9, 9, 10, 9, 10, 9, 10, 9, 9, 11, 10, 9, 10, 11, 11, 9, 10, 11, 9, 10, 11, 10, 9, 10, 11, 9, 9, 10, 9, 10, 11, 9, 9, 10, 10, 10, 11, 8, 10, 11, 9, 10, 10, 10, 10, 9, 9, 11, 11, 10, 10, 10, 9, 9, 11, 10, 9, 10, 9, 11, 10, 9, 10, 9
00005.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5, 10, 10, 9, 10, 11, 10, 9, 8, 9, 10, 10, 11, 10, 8, 9, 10, 10, 10, 10, 10, 11, 11, 9, 9, 10, 11, 10, 8, 10, 11, 10, 10, 9, 9, 10, 11, 9, 7, 10, 10, 9, 8, 11, 10, 9, 11, 10, 9, 10, 11, 10, 10, 9, 9, 11, 10, 10, 11, 9, 9, 10, 9, 9, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 10, 9, 10
00006.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 10, 9, 9, 10, 9, 10, 10, 10, 11, 9, 9, 10, 10, 9, 10, 10, 10, 9, 10, 10, 10, 9, 10, 10, 10, 10, 9, 10, 11, 11, 9, 10, 10, 10, 11, 10, 10, 10, 9, 10, 10, 10, 10, 10, 11, 9, 10, 11, 10, 10, 9, 10, 11, 9, 9, 11, 10, 9, 11, 11, 9, 9, 11, 10, 9, 10, 10, 10, 10, 10, 11, 11, 9, 10, 9, 9, 10, 11
00006.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 9, 10, 9, 10, 10, 9, 9, 10, 10, 11, 11, 9, 9, 11, 10, 8, 11, 10, 10, 9, 9, 11, 10, 10, 9, 10, 10, 10, 10, 10, 11, 10, 9, 9, 10, 10, 9, 11, 11, 10, 10, 9, 9, 11, 10, 9, 11, 10, 9, 11, 11, 9, 9, 11, 11, 9, 9, 11, 11, 10, 9, 10, 11, 9, 10, 11, 10, 10, 10, 9, 9, 10, 10, 9, 10, 11, 11, 10, 10, 9, 10
00007.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 10, 9, 10, 11, 9, 9, 10, 10, 10, 10, 9, 11, 10, 10, 11, 10, 9, 9, 11, 10, 8, 11, 10, 9, 10, 11, 11, 9, 9, 10, 11, 11, 9, 9, 10, 11, 11, 10, 10, 9, 9, 9, 10, 10, 9, 9, 11, 10, 9, 11, 11, 10, 9, 10, 10, 10, 10, 10, 11, 9, 10, 10, 8, 10, 10, 11, 9, 9, 10, 10, 10, 11, 11, 10, 10, 10, 9, 9, 11, 11, 10, 9
00007.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 7, 9, 9, 10, 11, 10, 9, 10, 10, 10, 10, 11, 10, 9, 11, 9, 10, 10, 10, 10, 10, 10, 9, 10, 11, 11, 9, 10, 11, 9, 9, 9, 11, 10, 10, 10, 10, 11, 10, 9, 9, 10, 9, 10, 11, 10, 9, 10, 11, 10, 9, 10, 10, 9, 11, 10, 10, 10, 10, 9, 10, 11, 9, 9, 11, 11, 9, 10, 10, 10, 11, 10, 9, 9, 8, 8, 11, 11, 9, 8, 10, 10, 11, 11, 9
00008.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 8, 11, 10, 10, 10, 9, 9, 9, 8, 9, 10, 10, 11, 10, 9, 9, 10, 10, 10, 10, 11, 9, 9, 10, 11, 11, 10, 9, 9, 10, 11, 10, 10, 9, 9, 10, 10, 10, 11, 10, 10, 11, 10, 10, 9, 10, 11, 10, 10, 9, 9, 9, 11, 10, 10, 9, 10, 10, 10, 10, 10, 10, 9, 10, 11, 8, 9, 11, 11, 10, 9, 10, 10, 8, 11, 10, 10, 10, 9, 10, 11, 10, 9, 9, 10, 11
00008.550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 10, 10, 8, 10, 10, 9, 10, 10, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 11, 10, 9, 9, 10, 11, 10, 9, 11, 10, 9, 10, 10, 10, 10, 9, 11, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 11, 9, 10, 11, 8, 8, 10, 11, 9, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 10, 11, 11, 9, 9, 9, 11, 9
00009.050, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 8, 8, 10, 10, 10, 10, 9, 10, 11, 10, 9, 10, 9, 9, 11, 9, 10, 10, 9, 11, 11, 10, 9, 9, 10, 11, 10, 8, 11, 9, 9, 10, 10, 11, 10, 10, 11, 9, 9, 11, 11, 10, 9, 9, 11, 9, 10, 10, 9, 11, 10, 9, 10, 9, 9, 9, 10, 10, 11, 10, 9, 9, 10, 11, 10, 10, 9, 10, 11, 10, 9, 9, 10, 10, 10, 10, 11, 10, 9, 9, 10, 9, 11, 11, 9, 10, 10, 10, 10, 10
00009.550, 0, 0, 0, 0, 0, 0, 1, 4, 9, 10, 9, 10, 10, 9, 11, 10, 10, 10, 10, 11, 10, 10, 10, 9, 9, 10, 11, 10, 10, 10, 9, 10, 11, 11, 10, 10, 10, 9, 10, 11, 10, 9, 8, 10, 10, 9, 10, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 9, 9, 9, 11, 11, 9, 9, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 10, 9, 9, 10, 11, 11, 10, 9, 9, 11, 11, 9, 9, 9, 10, 11, 11, 10, 9, 10, 9, 10, 10
00010.050, 0, 0, 0, 3, 2, 6, 9, 9, 10, 10, 11, 11, 9, 10, 9, 9, 10, 10, 11, 9, 10, 10, 9, 11, 10, 9, 11, 11, 9, 9, 11, 9, 9, 10, 10, 10, 9, 11, 11, 10, 10, 9, 9, 10, 11, 11, 10, 9, 10, 10, 9, 10, 10, 8, 10, 11, 9, 9, 11, 11, 9, 9, 11, 11, 9, 10, 10, 10, 10, 9, 11, 10, 9, 11, 10, 9, 11, 10, 9, 11, 10, 10, 9, 10, 11, 9, 9, 10, 11, 10, 10, 9, 10, 10, 9, 9, 9, 11, 10, 10
00010.550, 2, 4, 1, 4, 7, 11, 10, 9, 9, 10, 10, 10, 11, 10, 9, 10, 10, 10, 11, 11, 10, 9, 9, 10, 10, 10, 10, 11, 10, 10, 9, 10, 10, 9, 10, 10, 10, 11, 10, 9, 10, 10, 11, 10, 10, 10, 10, 9, 9, 10, 10, 10, 11, 10, 10, 10, 9, 11, 10, 10, 9, 9, 10, 9, 11, 11, 10, 10, 9, 10, 11, 10, 9, 9, 11, 11, 9, 10, 10, 9, 11, 11, 10, 10, 10, 9, 10, 11, 8, 10, 11, 9, 10, 10, 10, 10, 10, 11, 9, 10
00011.050, 3, 4, 9, 10, 9, 8, 10, 11, 9, 9, 9, 9, 10, 11, 11, 9, 10, 10, 9, 10, 11, 10, 9, 10, 10, 9, 9, 9, 9, 10, 11, 11, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 10, 9, 10, 9, 8, 11, 10, 10, 10, 10, 10, 10, 11, 10, 10, 9, 9, 10, 11, 10, 9, 9, 11, 10, 9, 10, 10, 11, 10, 10, 10, 10, 10, 9, 10, 11, 9, 8, 9, 11, 10, 9, 10, 10, 11, 11, 10, 10, 9, 9, 11, 10, 10, 10, 9, 11
00011.550, 11, 9, 10, 11, 10, 9, 10, 11, 9, 9, 10, 10, 10, 10, 11, 10, 10, 11, 10, 9, 9, 11, 11, 9, 10, 10, 9, 11, 10, 9, 9, 11, 11, 9, 10, 11, 10, 9, 10, 11, 9, 9, 11, 11, 10, 9, 10, 10, 9, 10, 10, 11, 11, 9, 10, 11, 9, 9, 10, 9, 11, 11, 9, 10, 11, 9, 9, 11, 9, 10, 11, 9, 9, 11, 10, 9, 11, 10, 9, 9, 11, 10, 9, 10, 10, 10, 10, 9, 8, 11, 10, 10, 11, 9, 10, 10, 9, 9, 9, 11
00012.050, 10, 11, 10, 9, 10, 9, 10, 10, 9, 11, 9, 9, 10, 10, 10, 11, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 10, 10, 11, 9, 9, 10, 11, 11, 9, 10, 10, 10, 11, 10, 9, 9, 11, 9, 9, 10, 10, 11, 11, 10, 9, 9, 9, 9, 11, 10, 9, 11, 11, 10, 10, 10, 9, 9, 11, 10, 10, 11, 9, 10, 10, 10, 11, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 10, 9, 10, 10, 10, 10, 8, 10, 9, 11, 9, 9
00012.550, 9, 10, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 9, 9, 11, 10, 9, 10, 11, 11, 9, 9, 10, 11, 10, 10, 9, 9, 11, 9, 9, 10, 10, 9, 11, 10, 10, 10, 10, 10, 9, 10, 10, 9, 9, 10, 11, 11, 9, 9, 11, 10, 10, 11, 10, 9, 9, 11, 11, 9, 10, 11, 9, 10, 11, 9, 10, 10, 9, 10, 11, 11, 8, 9, 10, 11, 10, 9, 11, 10, 10, 9, 9, 10, 10, 10, 11, 10, 10, 9, 9, 10, 11, 9, 10
00013.050, 10, 11, 10, 9, 10, 10, 10, 11, 9, 9, 11, 10, 8, 10, 10, 10, 11, 10, 9, 10, 10, 11, 11, 9, 9, 9, 10, 10, 10, 10, 10, 10, 11, 10, 9, 11, 11, 10, 10, 9, 9, 10, 11, 10, 9, 11, 10, 10, 10, 10, 10, 9, 11, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 11, 10, 10, 9, 9, 10, 11, 9, 9, 10, 11, 11, 10, 10, 10, 10, 10, 9, 10, 10, 9, 10, 11, 11, 9, 9, 10, 10, 11, 10, 10, 10, 9, 9, 9, 11, 10
