K = 1000, s = 0.6000, mig = 0.1000, MAXTIME = 10.00, NREPS = 1
00000.000, 0, 0, 0, 0, 0, 1000, 1000, 1000, 1000, 1000
00000.050, 0, 0, 0, 0, 50, 950, 1000, 1000, 1000, 1000
00000.550, 0, 0, 3, 29, 251, 959, 1000, 1000, 1000, 1000
00001.050, 1, 2, 13, 65, 411, 967, 999, 1000, 1000, 1000
00001.550, 0, 1, 32, 187, 932, 998, 1000, 1000, 1000, 1000
00002.050, 0, 7, 45, 359, 962, 999, 1000, 1000, 1000, 1000
00002.550, 1, 9, 100, 627, 981, 1000, 1000, 1000, 1000, 1000
00003.050, 1, 37, 278, 958, 1000, 1000, 1000, 1000, 1000, 1000
00003.550, 9, 84, 566, 978, 999, 1000, 1000, 1000, 1000, 1000
00004.050, 30, 213, 949, 999, 1000, 1000, 1000, 1000, 1000, 1000
00004.550, 83, 397, 964, 999, 1000, 1000, 1000, 1000, 1000, 1000
00005.050, 290, 921, 998, 1000, 1000, 1000, 1000, 1000, 1000, 1000
00005.550, 992, 999, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000
00005.600, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000
