K = 1000, s = 0.6800, mig = 0.5000, MAXTIME = 10000.00, NREPS = 1
00000.000, 0, 0, 0, 0, 0, 1000, 1000, 1000, 1000, 1000
00000.050, 0, 0, 0, 0, 250, 750, 1000, 1000, 1000, 1000
00000.550, 3, 10, 42, 167, 447, 775, 958, 998, 1000, 1000
00001.050, 2, 14, 66, 233, 551, 857, 983, 1000, 1000, 1000
00001.550, 13, 31, 102, 313, 647, 907, 994, 1000, 1000, 1000
00002.050, 9, 39, 150, 406, 738, 946, 997, 1000, 1000, 1000
00002.550, 20, 62, 192, 477, 805, 971, 999, 1000, 1000, 1000
00003.050, 34, 109, 305, 621, 887, 987, 1000, 1000, 1000, 1000
00003.550, 42, 136, 380, 708, 928, 994, 1000, 1000, 1000, 1000
00004.050, 58, 169, 433, 759, 952, 998, 1000, 1000, 1000, 1000
00004.550, 76, 207, 492, 813, 974, 999, 1000, 1000, 1000, 1000
00005.050, 113, 287, 606, 884, 989, 1000, 1000, 1000, 1000, 1000
00005.550, 191, 412, 735, 945, 997, 1000, 1000, 1000, 1000, 1000
00006.050, 410, 638, 880, 985, 1000, 1000, 1000, 1000, 1000, 1000
00006.500, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000
