K = 1000, s = 0.8500, mig = 0.1000, MAXTIME = 10000.00, NREPS = 1
00000.000, 0, 0, 0, 0, 0, 1000, 1000, 1000, 1000, 1000
00000.050, 0, 0, 0, 0, 50, 950, 1000, 1000, 1000, 1000
00000.550, 0, 0, 0, 2, 66, 881, 997, 1000, 1000, 1000
00001.050, 0, 0, 0, 2, 58, 689, 986, 1000, 1000, 1000
00001.550, 0, 0, 0, 0, 2, 79, 911, 998, 1000, 1000
00002.050, 0, 0, 0, 0, 1, 61, 798, 992, 1000, 1000
00002.550, 0, 0, 0, 0, 0, 3, 78, 918, 998, 1000
00003.050, 0, 0, 0, 0, 0, 4, 63, 797, 991, 1000
00003.550, 0, 0, 0, 0, 0, 0, 1, 68, 907, 998
00004.050, 0, 0, 0, 0, 0, 0, 1, 52, 708, 987
00004.550, 0, 0, 0, 0, 0, 0, 0, 1, 69, 870
00005.050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
00005.100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
